dataelement,period,orgunit,categoryoptioncombo,attributeoptioncombo,value,storedby,lastupdated,comment,followup,deleted
hh_5a1_datasubmitted_amrcc,2023Q2,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, anonymised",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_5a2_datasubmitted_amrcc_freq,2023Q2,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Monthly,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_5a7_datasharing_other,2023Q2,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_5b_datalinkage,2023Q2,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Automated linkage of laboratory and clinical databases,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_5c_datasharing_policy,2023Q2,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_1a1_guidelines,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,No,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_1a2_algorithms,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,No,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_1a3_proforma,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,No,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_1b1_uniqueid,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_1b1_gender,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_1b1_age,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_1b1_HospOrComm,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,No,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_1b2_dataformat,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Clinical data included in electronic request for laboratory investigation, with unique identifier",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_1c2_clindetails,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_1c3_clindetailsrec,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Recorded as a standardised case definition (e.g. ICD-11),user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_2a1_sursop_training,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,All staff,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_2a2_qc_training,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,All staff,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_2a3_participates_eqa,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, UK NEQAS",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_2a12_provides_eqa,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,No,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3a1_transport_sop,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3a2_transop_training,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,All staff,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3a3_transop_followed,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3b1_sampleregistered,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Electronic laboratory data system,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c1_bcs_automated,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Working automated blood culture instrument in place and under a service contract,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c2cerebrospinalfluid,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c3urine,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c4stool,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c5swab,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c6genit,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c7streppnue,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c8staphaur,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c9ecoli,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c10klebpnue,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c11acinetobacter,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c12salmonella,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c13shigella,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c14ngonorrhoea,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c15_bacid_automated,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c16_bacid_system,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Other (please describe briefly),user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3d1_ast_system,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Automated method (e.g. Vitek II, BD Phoenix, Microscan/Autoscan)",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3d2_mic,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,By Etest,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3d3_ast_sop,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, based on the latest CLSI standard",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3e1_astsop_training,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,All staff,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3e2_ast_training_othersites,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_4a1_isolates_stored,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,In -80°C freezers,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_4a2_freezer_backupUPSreliable,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_4a3_freezers_servicecontract,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_4a4_isolates_inventory,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Formal biorepository software,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_4b1_biobanking,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Not applicable,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_4b2_biobanking_freq,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Not applicable,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_4c1_isolatetransport_sop,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_4c2_isolatetransport_training,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,All staff,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_5a1_datasubmitted_amrcc,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, anonymised",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_5a2_datasubmitted_amrcc_freq,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Monthly,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_5a7_datasharing_other,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_5b_datalinkage,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Automated linkage of laboratory and clinical databases,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_5c_datasharing_policy,2023Q1,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_1a1_guidelines,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,No,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_1a2_algorithms,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,No,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_1a3_proforma,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,No,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_1b1_uniqueid,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_1b1_gender,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_1b1_age,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_1b1_HospOrComm,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,No,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_1b2_dataformat,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Clinical data included in electronic request for laboratory investigation, with unique identifier",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_1c2_clindetails,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_1c3_clindetailsrec,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Recorded as a standardised case definition (e.g. ICD-11),user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_2a1_sursop_training,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,All staff,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_2a2_qc_training,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,All staff,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_2a3_participates_eqa,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, UK NEQAS",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_2a12_provides_eqa,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,No,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3a1_transport_sop,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3a2_transop_training,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,All staff,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3a3_transop_followed,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3b1_sampleregistered,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Electronic laboratory data system,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c1_bcs_automated,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Working automated blood culture instrument in place and under a service contract,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c2cerebrospinalfluid,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c3urine,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c4stool,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c5swab,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c6genit,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c7streppnue,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c8staphaur,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c9ecoli,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c10klebpnue,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c11acinetobacter,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c12salmonella,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c13shigella,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c14ngonorrhoea,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c15_bacid_automated,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c16_bacid_system,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Other (please describe briefly),user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3d1_ast_system,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Automated method (e.g. Vitek II, BD Phoenix, Microscan/Autoscan)",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3d2_mic,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,By Etest,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3d3_ast_sop,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, based on the latest CLSI standard",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3e1_astsop_training,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,All staff,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3e2_ast_training_othersites,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_4a1_isolates_stored,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,In -80°C freezers,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_4a2_freezer_backupUPSreliable,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_4a3_freezers_servicecontract,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_4a4_isolates_inventory,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Formal biorepository software,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_4b1_biobanking,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Not applicable,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_4b2_biobanking_freq,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Not applicable,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_4c1_isolatetransport_sop,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Not applicable,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_4c2_isolatetransport_training,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Not applicable,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_5a1_datasubmitted_amrcc,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, anonymised",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_5a2_datasubmitted_amrcc_freq,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Monthly,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_5a7_datasharing_other,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_5b_datalinkage,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Automated linkage of laboratory and clinical databases,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_5c_datasharing_policy,2022Q4,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_1a1_guidelines,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,No,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_1a2_algorithms,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,No,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_1a3_proforma,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,No,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_1b1_uniqueid,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_1b1_gender,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_1b1_age,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_1b1_HospOrComm,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,No,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_1b2_dataformat,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Clinical data included in electronic request for laboratory investigation, with unique identifier",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_1c2_clindetails,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_1c3_clindetailsrec,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Recorded as a standardised case definition (e.g. ICD-11),user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_2a1_sursop_training,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,All staff,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_2a2_qc_training,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,All staff,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_2a3_participates_eqa,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, UK NEQAS",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_2a12_provides_eqa,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,No,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3a1_transport_sop,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3a2_transop_training,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,All staff,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3a3_transop_followed,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3b1_sampleregistered,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Electronic laboratory data system,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c1_bcs_automated,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Working automated blood culture instrument in place and under a service contract,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c2cerebrospinalfluid,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c3urine,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c4stool,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c5swab,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c6genit,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c7streppnue,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c8staphaur,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c9ecoli,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c10klebpnue,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c11acinetobacter,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c12salmonella,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c13shigella,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c14ngonorrhoea,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c15_bacid_automated,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3c16_bacid_system,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Other (please describe briefly),user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3d1_ast_system,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Automated method (e.g. Vitek II, BD Phoenix, Microscan/Autoscan)",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3d2_mic,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,By Etest,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3d3_ast_sop,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,"Yes, based on the latest CLSI standard",user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3e1_astsop_training,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,All staff,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_3e2_ast_training_othersites,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_4a1_isolates_stored,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,In -80°C freezers,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_4a2_freezer_backupUPSreliable,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
hh_4a3_freezers_servicecontract,2022Q3,LAB01_Laboratory Name 1,HllvX50cXC0,HllvX50cXC0,Yes,user3,2025-09-16T06:08:48.806+0000,,FALSE,null
